person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,male,female,rent,mortage,own,other_ownership,education,medical,venture,personal,debtconsolidation,homeimprovement,loan_status
-0.4585606570535047,1,0.5059975275464377,-0.4000057469014516,0.6195322584792868,-1.754216400362758,-0.2251158986673292,-0.7424335400320372,-1.5046647336941303,1,1,0,0,1,0,0,1,0,0,0,0,0,0
-0.4585606570535047,2,0.3906494007486093,-0.4000057469014516,-0.5712567010258449,-0.482733177338751,-1.033825732502962,0.0362881561773702,0.5082564054123789,1,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.6246521953100374,2,-0.5793416102103113,-0.8987212754345167,-0.4217487263120298,1.59883630966177,0.8146538876927701,-0.4828596412955681,1.0270505134295205,0,0,1,1,0,0,0,0,1,0,0,0,0,1
-0.6246521953100374,1,1.0358187905984768,-0.8987212754345167,0.76904958242778,0.5915116509779303,-0.571705827454029,-0.4828596412955681,-0.8406082754321892,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.7907437335665699,2,-0.0899594862528004,-0.7267620826759198,1.3707513675353538,1.750287219883466,1.276773792741703,-0.4828596412955681,0.8402846345433496,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0.5379885724856908,2,0.522347650964626,0.4311868006536568,1.1839062892110448,-0.000203533144045,0.0059440538571375,0.5554359536503086,-2.4177423638043,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0.039713957716093,0,-0.6612043851600665,-0.0675287278794082,-0.2521361573464104,-1.416093438007343,1.7388936977906362,-0.2232857425590989,0.632766991336493,0,1,0,0,0,1,0,1,0,0,0,0,0,0
-0.1263775805404395,0,-0.615954920120858,0.4311868006536568,-0.9542013534411664,0.7570510179644356,-0.240659717315639,0.8150098523867777,-1.317898854807959,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0.3718970342291582,1,0.8078018636300384,0.2649482911426351,0.066984386333024,0.7218298760524133,-0.8027657799784954,0.5554359536503086,-2.770522357255956,1,0,1,0,0,1,0,0,0,1,0,0,0,0
0.039713957716093,0,0.0473591188882184,-0.0675287278794082,3.258189823127369,1.3066729040745722,2.5476035316262693,0.8150098523867777,-0.5293318106219042,0,0,1,0,1,0,0,0,1,0,0,0,0,1
-0.9568352718231026,2,-0.027711874611146,-0.8987212754345167,-0.7308169728655621,1.3734210014248267,-0.9182957562407288,-0.4828596412955681,1.130809335032949,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-1.122926810079635,1,-0.282384986024329,-0.8498634978926742,-0.682948891313647,-1.1801117871967937,-0.571705827454029,-1.0020074387685065,-1.898948255787158,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1.700629340281419,0,-0.3610450310057348,1.5640850511759476,-0.6350808097617319,-0.1173844485630311,-0.3406458749295624,2.1128793460691235,-1.898948255787158,1,1,0,0,0,1,0,1,0,0,0,0,0,0
-0.6246521953100374,2,0.282117979369797,-0.5662442564124733,0.066984386333024,0.2569108028137182,-0.4561758511917956,-0.6886997581460234,0.3007387622055223,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0.5379885724856908,0,1.631701032491839,0.0987097816316134,2.334974090262765,-0.000203533144045,-0.3406458749295624,0.5554359536503086,-0.5500835749425899,1,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.1263775805404395,2,-0.2565388305599063,-0.5662442564124733,-0.8903772447052795,-0.1481323291745389,-0.8027657799784954,-0.2232857425590989,-0.0164957286890219,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0.039713957716093,1,-0.2323625809933779,0.2649482911426351,1.4232466969706208,1.7643756766482743,1.846769885842957,-0.2232857425590989,0.7987811059019783,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.039713957716093,1,-0.0072492963697854,-0.4000057469014516,0.2265446581727413,-1.754216400362758,0.0059440538571375,0.5554359536503086,-1.898948255787158,1,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.7356161105563408,2,-0.8365818903918987,-0.732482765923495,-1.209497788384714,0.1377936274752887,0.1214740301193705,-0.706937804031548,-0.1973035814909335,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-0.2924691187969722,2,-0.715688180574944,-0.4000057469014516,-0.8752843077026751,0.2709992595785269,0.4680639589060704,-0.2232857425590989,0.1625110371460918,0,0,1,1,0,0,0,0,0,0,0,1,0,1
0.5379885724856908,3,-0.1660399004814891,0.5974253101646785,-0.2521361573464104,-1.2399877284472316,-0.2102165109721956,0.8150098523867777,0.6535187556571785,1,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.1263775805404395,2,-0.308218679504439,-0.1894469983201358,-0.7308169728655621,-0.0370309786144741,-0.571705827454029,-0.2232857425590989,-0.7783529824701322,1,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.5818269686862488,2,0.162246152266479,-0.5662442564124733,0.3861049300124585,0.4964145678154701,-0.1095859224050958,-0.6751235542833993,-0.4670765176598472,0,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.4585606570535047,3,-0.3917638223364011,-0.2337672373904299,-0.0925758855066931,-0.026023364082014,0.4882312583906519,-1.0020074387685065,0.0517175903572943,1,0,1,1,0,0,0,0,0,0,1,0,0,0
2.1989039550510165,0,0.0714730585331836,2.5922874242969387,0.066984386333024,0.123070463548033,-0.2251158986673292,1.5937315485961852,-0.5085800463012186,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.870171648998756,1,-0.3380900559018455,0.7636638196757002,-1.2988515406149557,-0.2361851839545948,-1.2648856850274286,0.2958620549138394,-1.5461682623355018,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.6189159978704412,0,-0.429523634803711,-0.5150100429251745,0.7850056096117517,1.0000768971573897,2.085483626577336,-0.7424335400320372,-0.3010624030943619,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.3718970342291582,0,-0.7738731853306765,0.2649482911426351,-1.369058060224431,-0.1375659866009324,-0.9182957562407288,1.074583751123247,0.7987811059019783,1,1,0,0,0,1,0,0,0,1,0,0,0,0
-0.4585606570535047,1,0.5062218432640653,-0.8987212754345167,-0.0925758855066931,-0.482733177338751,-0.8027657799784954,-0.6540737854180205,0.010214061715923,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.039713957716093,2,-0.4173482761302582,0.5974253101646785,0.186654590212812,-0.0917785021153031,1.045713840217237,1.074583751123247,-0.5708353392632756,0,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.3268280132523612,2,-0.0041836482288751,0.2649482911426351,-0.388489291406393,-0.4862552915299531,-0.571705827454029,-1.0020074387685065,0.1344789297275484,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.039713957716093,0,-0.240749496435787,-0.2337672373904299,-0.5074325922899581,-0.5919187172660205,-0.4561758511917956,0.2958620549138394,-0.1142965242081909,1,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.2924691187969722,2,-0.0896354746606717,-0.3676410507388633,0.1467645222528827,-0.3363147532591309,0.0059440538571375,-0.2232857425590989,1.2760716852777485,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.9568352718231026,3,-0.3988546914102953,-0.8987212754345167,-0.970157380625138,-1.9690653660260944,-0.7954615795848758,-1.0020074387685065,0.2177317049227796,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0.2058054959726256,2,0.5076051235227688,-0.2337672373904299,1.6625871047301966,1.2677575756887594,0.3525339826438373,1.074583751123247,0.0526953956585376,1,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.4585606570535047,1,-0.5381634170304919,-0.0675287278794082,0.066984386333024,-1.754216400362758,1.50783374526617,-0.4828596412955681,0.3422422908468936,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.1263775805404395,2,-0.1635724275875857,-0.5662442564124733,-0.7308169728655621,0.8697586720829072,-0.8027657799784954,-0.2232857425590989,0.6742705199778642,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.039713957716093,3,-0.2697236099626832,0.2649482911426351,-1.1057836116888975,0.0878493216360108,-1.033825732502962,0.0362881561773702,0.8817881631847209,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.7907437335665699,0,0.2392759165657347,-0.0675287278794082,0.8647857455316104,0.4964145678154701,0.1214740301193705,-1.0020074387685065,-0.8613600397528748,1,1,0,0,1,0,0,1,0,0,0,0,0,0
3.859819337616343,2,6.485905623937054,4.587149538429199,1.6625871047301966,-0.2256188413809883,-1.2648856850274286,3.410748839751469,1.047802277750206,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.7986661296327003,0,0.0882468894180018,-0.8987212754345167,0.8647857455316104,0.2215987542831286,0.3525339826438373,-1.0020074387685065,-0.7160976895080752,1,1,0,0,0,1,0,0,1,0,0,0,0,0
-0.9568352718231026,3,-0.6427731103616667,-0.732482765923495,-0.6510368369457036,-1.838747140951612,0.5835939351683037,-0.7424335400320372,0.7365258129399213,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0.030029867611105,2,0.3806673513141819,-0.4000057469014516,1.9635863384742087,-1.4442703515369613,0.6991239114305371,0.5554359536503086,1.17231286367432,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.2058054959726256,0,-0.5977728850087111,0.0987097816316134,-0.4116964291861277,-0.000203533144045,0.9301838639550036,0.8150098523867777,-1.6706788482596155,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0.039713957716093,2,0.2409809691537607,-0.4000057469014516,-0.8968209320211542,-0.4862552915299531,-1.149355708765195,0.5554359536503086,-1.6084235552975588,1,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.5671134496006992,1,-0.4791721803052827,-0.4000057469014516,0.9365878678594832,0.0737608648712021,2.6631335078885026,-0.7011324095859206,1.130809335032949,0,0,1,0,1,0,0,1,0,0,0,0,0,1
-0.6246521953100374,2,-0.4421227009437935,-0.8987212754345167,-0.4116964291861277,0.7570510179644356,0.2370040063816039,-0.4828596412955681,0.446001112450322,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0.2058054959726256,3,-0.4534631066682991,0.5974253101646785,0.066984386333024,-0.000203533144045,1.0446869952984927,0.0362881561773702,1.130809335032949,1,0,1,1,0,0,0,0,1,0,0,0,0,0
-0.1263775805404395,0,1.9786280718679683,-0.0675287278794082,0.8647857455316104,2.313825490475822,-0.9182957562407288,0.5554359536503086,1.4005822712018623,0,1,0,0,1,0,0,0,0,0,0,1,0,1
-0.4585606570535047,3,-0.5592528914983299,-0.5662442564124733,-0.5712567010258449,2.1236313241509026,0.3525339826438373,-0.4828596412955681,1.3175752139191197,0,1,0,1,0,0,0,0,0,1,0,0,0,1
-0.1263775805404395,2,0.135328266151169,-0.1538689076594101,2.420319513945345,1.0000768971573897,1.50783374526617,1.074583751123247,-0.3633176960564189,1,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.9568352718231026,2,-0.2209153234893166,-0.4000057469014516,-0.4755205379220146,-0.4573078214704144,-0.4561758511917956,-0.4828596412955681,1.110057570712263,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0.039713957716093,1,-0.4356798550541568,-0.0675287278794082,-0.4116964291861277,-0.5919187172660205,0.1214740301193705,0.5554359536503086,-1.919700020107844,1,0,1,1,0,0,0,0,0,0,1,0,0,0
0.2058054959726256,1,0.3256476905738608,0.4311868006536568,0.3861049300124585,0.5351578239186945,-0.3406458749295624,0.4479695038486028,0.2177317049227796,1,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.2924691187969722,2,-0.3818066968705989,-0.2998780056893052,-0.5712567010258449,-0.5954408314572226,-0.2251158986673292,-0.6445026761862648,1.1515610993536345,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.4823354483191379,2,-0.1710116480667192,-0.4000057469014516,1.522971866870444,1.0493864958342212,1.6233637215284036,-0.7424335400320372,0.5290081697330646,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.6246521953100374,0,-0.2698108438528717,-0.8987212754345167,-0.7210778751013767,0.2428223460489089,-0.571705827454029,-0.6749643184145999,-0.1350482885288766,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1.700629340281419,0,0.7601970835557401,1.6596926137615082,0.1786765766208261,1.1480056931878837,-0.6872358037162623,2.1128793460691235,0.69502228429855,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.7907437335665699,2,-0.5380924421354613,-0.7207051217923063,-0.2521361573464104,0.4964145678154701,0.9301838639550036,-1.0020074387685065,0.5082564054123789,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.870171648998756,1,0.4003946724810965,0.5974253101646785,0.5456652018521758,-1.2329435000648274,-0.2251158986673292,0.0362881561773702,0.2931949689746871,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.5379885724856908,1,0.5284041753405707,0.0987097816316134,0.8647857455316104,0.6549097064195705,-0.2251158986673292,0.5554359536503086,-0.1839030891500611,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1.368446263768354,3,-0.1048764814750347,1.428617857719787,1.8221473765699137,1.0916518661286476,1.7388936977906362,2.6320271435420617,-1.1726365045631597,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0.2058054959726256,3,-0.4950736722882158,0.5974253101646785,-0.858465190337336,0.123070463548033,-0.4561758511917956,0.0362881561773702,0.8195328702226639,1,1,0,1,0,0,0,0,0,1,0,0,0,0
-1.122926810079635,0,-0.6106087288507339,-0.5662442564124733,-0.1244879398746366,-0.5919187172660205,1.6233637215284036,-0.7424335400320372,0.7572775772606068,1,1,0,0,0,1,0,1,0,0,0,0,0,0
-0.8004040640864268,2,-0.0734847429914857,-0.8987212754345167,-0.0925758855066931,-0.000203533144045,-0.2251158986673292,-0.7342869512931013,0.5290081697330646,1,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.6246521953100374,2,-0.3155089403273354,-0.732482765923495,-0.2955487052918951,-1.2329435000648274,0.0059440538571375,-1.0020074387685065,-0.3218141674150476,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.1263775805404395,0,0.2461028447062572,-0.5662442564124733,-0.7308169728655621,-0.8595993957973903,-1.033825732502962,0.2958620549138394,0.5082564054123789,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1.368446263768354,1,0.9094168837153336,0.7636638196757002,2.460388463928783,1.0900636337203995,0.2370040063816039,1.334157649859716,-0.3218141674150476,0,1,0,1,0,0,0,0,0,0,0,1,0,1
-0.4585606570535047,0,-0.1907146294205232,-0.4000057469014516,-0.331916293266269,-0.2185746129985833,-0.2251158986673292,-0.6467887289486364,0.134724647640037,1,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.1263775805404395,1,-0.3961255168458263,-0.732482765923495,-0.7627290272335057,-1.497102064404995,-0.4561758511917956,0.8150098523867777,0.2177317049227796,1,0,1,0,1,0,0,0,0,0,0,1,0,0
0.2058054959726256,2,0.1377583530921345,0.1501760938680006,1.2158183435789882,1.1480056931878837,0.5835939351683037,0.5554359536503086,-0.0312894669254482,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.7907437335665699,0,-0.2921953910967002,-0.8987212754345167,-0.2521361573464104,-0.1595308717255964,0.2370040063816039,-0.4828596412955681,-0.9858706256769888,1,1,0,1,0,0,0,1,0,0,0,0,0,0
-0.7907437335665699,3,-0.5416690316331899,-0.8987212754345167,-0.7627290272335057,-1.2399877284472316,-0.1095859224050958,-0.4828596412955681,0.4667528767710076,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1.368446263768354,1,-0.6435706773576759,0.929902329186722,-0.0207737631788204,-0.2256188413809883,2.20101360283957,1.8533054473326545,1.4420857998432337,0,0,1,1,0,0,0,0,0,0,1,0,0,1
-0.6246521953100374,0,0.3410557658654151,-0.8987212754345167,1.3286274557696685,-0.8455109390325817,0.3383052069422712,-0.7424335400320372,-0.0520412312461339,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0.1431986723575791,2,0.9482982747707812,-0.2337672373904299,2.8273770891601324,-0.1551765575569432,0.3525339826438373,0.0362881561773702,-0.5085800463012186,1,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.2924691187969722,0,-0.2864600548945634,-0.0675287278794082,-0.4755205379220146,-0.4673591429824017,-0.2251158986673292,-1.0020074387685065,-0.2388071101323049,1,0,1,0,1,0,0,0,1,0,0,0,0,0
1.866720878537952,3,-0.5037845993227537,1.5948563672308085,-1.1481679775506577,-0.7645023126349301,-0.9182957562407288,2.891601042278531,0.592455321229409,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0.2058054959726256,1,-0.7777239384832834,0.4311868006536568,-1.1775857340167706,-1.768304857127567,-0.2251158986673292,1.074583751123247,-0.3425659317357332,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0.3718970342291582,1,-0.1343116884214987,0.2649482911426351,-0.5712567010258449,-0.8279003680765702,-0.571705827454029,0.8150098523867777,-0.3010624030943619,1,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.1263775805404395,3,-0.2408990402475387,-0.1466393645538394,0.8647857455316104,-0.391158208367493,1.276773792741703,-0.4828596412955681,1.296823449598434,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1.5345378020248863,3,0.0877733340141213,1.0961408386977436,-0.6350808097617319,-0.1724141238507224,-0.8225052790595242,2.3724532448055924,1.5665963857673475,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.7907437335665699,2,-0.17848942280982,-0.754338721554067,1.0231396544566955,-1.2047665865352095,1.16124381647947,-0.4828596412955681,0.2384834692434653,1,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.7907437335665699,3,-0.7193270799942358,-0.8987212754345167,-0.8105971087854208,0.4224501698002235,0.6991239114305371,-0.7449496276658926,1.6496034430500903,0,0,1,1,0,0,0,0,0,0,0,1,0,1
-0.6246521953100374,2,-0.3139885782411929,-0.5662442564124733,0.1667095562328473,1.1480056931878837,0.5835939351683037,-1.0020074387685065,-0.9236153327149318,0,1,0,0,1,0,0,0,0,1,0,0,0,1
-0.6246521953100374,2,0.4324468961332157,-0.6034003688706002,-0.7308169728655621,-0.270181733368437,-1.149355708765195,-0.7424335400320372,-0.0105377026047626,0,1,0,0,1,0,0,1,0,0,0,0,0,0
2.863270108077147,1,0.0560326599698183,2.5922874242969387,-0.5712567010258449,-1.09558104660794,-0.8027657799784954,1.5937315485961852,1.2760716852777485,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.3718970342291582,2,0.0629864472162734,0.7636638196757002,0.066984386333024,-0.5109100908683689,-0.2251158986673292,0.5554359536503086,0.2384834692434653,1,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.4585606570535047,2,0.9974109549469096,-0.8987212754345167,-1.049937516544997,2.4265331445942944,-1.380415661289662,-1.0020074387685065,0.4044975838089506,0,0,1,0,1,0,0,0,0,0,0,1,0,1
-0.2924691187969722,1,0.2058630973607313,-0.5662442564124733,0.3861049300124585,1.3346777453216023,-0.2251158986673292,-0.2232857425590989,-0.3425659317357332,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1.2023547255118212,3,-0.4196786671967226,1.0961408386977436,-0.2521361573464104,-0.000203533144045,0.3525339826438373,0.0362881561773702,0.259235233564151,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.7907437335665699,3,0.1587318726903135,-0.2337672373904299,0.066984386333024,-0.4862552915299531,-0.3406458749295624,-0.4828596412955681,0.6543433039099109,0,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.6246521953100374,1,-0.2389175847418284,-0.5662442564124733,0.0031602775971371,-0.000203533144045,0.2370040063816039,-0.4828596412955681,-0.1350482885288766,1,0,1,1,0,0,0,1,0,0,0,0,0,0
-0.9568352718231026,2,0.1136070274942313,-0.8987212754345167,-0.1883120486105235,-1.574588576611444,-0.571705827454029,-0.4828596412955681,-1.5461682623355018,1,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.1263775805404395,3,-0.3674380289581209,-0.0675287278794082,0.2410646429101555,1.2818460324535688,0.9301838639550036,-0.2232857425590989,0.6535187556571785,0,0,1,1,0,0,0,0,0,0,0,1,0,1
-0.2924691187969722,0,0.0582259692088435,-0.732482765923495,0.5456652018521758,1.200837406055917,0.1422371376412413,-1.0020074387685065,-1.6291753196182444,0,1,0,1,0,0,0,0,1,0,0,0,0,1
0.5379885724856908,1,0.3574631365240396,0.7636638196757002,0.066984386333024,0.5351578239186945,-0.571705827454029,0.5554359536503086,0.0309658260366087,1,1,0,0,1,0,0,1,0,0,0,0,0,0
0.870171648998756,1,-0.5344535427161693,1.2623793482087653,0.4259949979723879,0.123070463548033,2.20101360283957,0.5554359536503086,0.1554764119607226,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.6124844365726733,0,-0.4047865959431135,-0.5662442564124733,-0.7308169728655621,0.6717326305088566,-0.4561758511917956,-0.7424335400320372,-1.7536859055423584,0,1,0,1,0,0,0,0,1,0,0,0,0,1
1.5345378020248863,2,-0.0482866107113205,1.5948563672308085,-1.0180254621770533,0.08400374057487,-1.149355708765195,1.9770635893184687,1.6080999144087191,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.9568352718231026,1,-0.2119015118204301,-0.8987212754345167,0.066984386333024,-0.2291409555721905,0.2370040063816039,-0.7424335400320372,-0.374314205933872,1,0,1,0,1,0,0,0,0,1,0,0,0,0
-0.4585606570535047,0,0.1621713803606031,-0.8987212754345167,-1.049937516544997,-1.2399877284472316,-1.2648856850274286,-0.677080243153913,-2.023458841711272,1,1,0,0,1,0,0,0,0,0,0,1,0,0
-0.7907437335665699,2,-0.2929652107057633,-0.5662442564124733,0.066984386333024,1.1444835789966814,0.438689045056888,-0.7424335400320372,0.5912634626951216,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0.5379885724856908,2,-0.4488646344569337,0.4529219606963642,0.3861049300124585,-0.2291409555721905,1.50783374526617,0.5554359536503086,-0.902863568394246,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.3718970342291582,0,-0.3836635325331828,0.3113579738356141,-0.0943283995471046,1.2431027763503435,0.4680639589060704,-0.2232857425590989,-0.2595588744529906,0,1,0,1,0,0,0,0,1,0,0,0,0,0
-0.4585606570535047,1,2.238724288360705,-0.5100709688615812,2.460388463928783,1.781986247604286,-0.4561758511917956,-1.0020074387685065,1.110057570712263,0,1,0,0,1,0,0,0,0,0,0,0,1,0
-0.7907437335665699,2,0.1334465065199598,-0.8987212754345167,-0.5712567010258449,-1.754216400362758,-0.8027657799784954,-0.4828596412955681,-0.0827458376097851,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1.368446263768354,3,-0.1143058224333459,1.428617857719787,0.0807600161694829,0.6288902329386975,0.0099977493156774,1.8533054473326545,0.8010761618681087,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0.3718970342291582,0,1.3371075120811418,0.3024280378793961,-0.9329731759567758,-0.3257988889837738,-1.380415661289662,0.5554359536503086,-0.2180553458116192,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0.7040801107422234,1,0.0309716095170922,0.7636638196757002,-0.7308169728655621,1.651668022529803,-0.9182957562407288,0.2958620549138394,-0.4670765176598472,1,0,1,1,0,0,0,0,0,1,0,0,0,0
-0.8158553974889158,1,-0.0603498115259594,-0.8987212754345167,-0.5074325922899581,-0.3277601529258528,-0.6872358037162623,-1.0020074387685065,-0.1350482885288766,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0.3718970342291582,2,-0.2195765850886056,0.2649482911426351,-0.8105971087854208,0.218768839039896,-0.8027657799784954,0.2958620549138394,0.4252493481296363,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0.7040801107422234,2,0.5075303516168929,0.7636638196757002,0.76904958242778,0.8239711875972778,-0.2251158986673292,0.2958620549138394,0.4875046410916933,1,1,0,1,0,0,0,0,0,1,0,0,0,0
-0.4585606570535047,3,-0.4522190014609623,-0.2337672373904299,0.066984386333024,0.003318581047157,0.9301838639550036,-1.0020074387685065,0.0309658260366087,0,1,0,1,0,0,0,1,0,0,0,0,0,1
-0.1263775805404395,1,-0.1100353535434593,-0.5662442564124733,-0.2521361573464104,1.4649959703960849,-0.3086975410946722,-0.2232857425590989,-0.2897669786429535,1,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.6246521953100374,0,0.2833641778010613,-0.732482765923495,0.066984386333024,0.9542894126717608,-0.4610564598682066,-1.0020074387685065,-0.9236153327149318,1,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.4585606570535047,2,-0.476642397489816,-0.5662442564124733,0.0031602775971371,1.2431027763503435,1.0262516384311886,-1.0020074387685065,1.0893058063915777,0,0,1,1,0,0,0,0,0,0,1,0,0,1
-0.7772486060065457,1,0.0448044121041265,-0.8987212754345167,-0.2840482117143539,0.492892453624268,-0.571705827454029,-0.7424335400320372,-1.815941198504416,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1.866720878537952,0,-0.0874172414530211,1.7610948767418302,-0.5712567010258449,1.500217112308107,-0.6872358037162623,2.1128793460691235,-0.1554378089167182,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0.2058054959726256,0,1.4021388194686328,0.0969136321932273,4.055991182325955,1.1480056931878837,0.4680639589060704,0.5554359536503086,-1.64992708393893,0,1,0,1,0,0,0,0,0,1,0,0,0,0
-0.9568352718231026,0,-0.2518032765211018,-0.8987212754345167,-0.2612970828560439,-1.4442703515369613,-0.1095859224050958,-0.7222336686350698,-0.2595588744529906,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.7040801107422234,2,-0.313913806335317,1.0961408386977436,-0.3797843748181842,0.5915116509779303,-0.1095859224050958,0.8150098523867777,1.3383269782398055,1,0,1,1,0,0,0,0,0,0,1,0,0,0
-0.4585606570535047,2,-0.4321055048192343,-0.2337672373904299,0.7790119710801944,0.2956540589169426,2.085483626577336,-1.0020074387685065,0.5912634626951216,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.2058054959726256,3,-0.240363174922095,0.0987097816316134,0.649379378547992,-0.0072477615264493,0.9301838639550036,0.8150098523867777,-0.1350482885288766,1,0,1,0,1,0,0,0,1,0,0,0,0,0
-0.7907437335665699,1,-0.186701870471852,-0.7415821882656061,-1.209497788384714,-0.4897774057211559,-1.2648856850274286,-0.4828596412955681,-0.8821118040735605,0,0,1,0,1,0,0,0,0,0,0,1,0,0
-0.7129611877365558,2,-0.3258648492911422,-0.732482765923495,0.5137531474842324,0.6056001077427395,1.16124381647947,-0.4828596412955681,-3.413827051197212,1,1,0,1,0,0,0,0,0,1,0,0,0,0
-0.4585606570535047,2,-0.5095669600438203,-0.4000057469014516,-0.160389001038573,1.6234911090001851,0.9301838639550036,-1.0020074387685065,1.359078742560491,0,0,1,1,0,0,0,0,0,0,0,1,0,1
-1.122926810079635,2,-0.7520522507992378,-0.8359606104128589,-0.2521361573464104,-1.2329435000648274,3.009723436675203,-0.4828596412955681,0.8817881631847209,0,0,1,1,0,0,0,0,0,0,0,0,1,1
0.039713957716093,0,-0.3969604697947734,-0.0537144925302322,-1.1737562874926173,0.1442031486952466,-1.033825732502962,0.8150098523867777,0.9647952204674636,0,0,1,0,1,0,0,0,1,0,0,0,0,1
-0.1263775805404395,2,-0.3147487592842641,-0.1873277496668302,0.705225473691893,-0.4404678070443245,1.276773792741703,0.8150098523867777,-0.1350482885288766,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0.039713957716093,1,0.8017827252070315,0.4311868006536568,-0.7308169728655621,0.7218298760524133,-1.2648856850274286,-0.2232857425590989,-0.5293318106219042,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1.700629340281419,0,-0.3042557684930183,1.7610948767418302,0.3861049300124585,-0.3876360941762908,0.8146538876927701,2.6320271435420617,-1.815941198504416,1,1,0,1,0,0,0,0,1,0,0,0,0,0
